1,100000000,1.370000
2,100000000,1.380000
3,100000000,1.390000
4,100000000,1.400000
5,100000000,1.410000
6,100000000,1.400000
7,100000000,1.420000
8,100000000,1.420000
9,100000000,1.420000
10,100000000,1.420000
12,100000000,1.430000
13,100000000,1.450000
14,100000000,1.430000
15,100000000,1.440000
11,100000000,1.420000
0,100000000,1.500000
